name,university,conference,count,adjustedcount,year
Kevin Leyton-Brown,University of British Columbia,aaai,1,0.25,2015
Leonid Sigal,University of British Columbia,cvpr,4,1.25,2015
Mark W. Schmidt,University of British Columbia,icml,1,0.2,2015
Michael P. Friedlander,University of British Columbia,icml,1,0.2,2015
Cristina Conati,University of British Columbia,ijcai,1,0.333333333,2016
Frank Wood,University of British Columbia,icml,2,0.642857143,2016
Frank Wood,University of British Columbia,iros,1,0.333333333,2016
Giuseppe Carenini,University of British Columbia,ijcai,1,0.333333333,2016
Holger H. Hoos,University of British Columbia,aaai,1,0.166666667,2016
Holger H. Hoos,University of British Columbia,ijcai,1,0.333333333,2016
James J. Little,University of British Columbia,cvpr,1,0.2,2016
Kevin Leyton-Brown,University of British Columbia,aaai,2,0.5,2016
Kevin Leyton-Brown,University of British Columbia,ijcai,1,0.333333333,2016
Leonid Sigal,University of British Columbia,aaai,3,0.7,2016
Leonid Sigal,University of British Columbia,cvpr,3,1.083333333,2016
Siamak Ravanbakhsh,University of British Columbia,icml,2,0.476190476,2016
Alan J. Hu,University of British Columbia,ijcai,1,0.2,2017
Cristina Conati,University of British Columbia,ijcai,1,0.25,2017
Holger H. Hoos,University of British Columbia,aaai,1,0.166666667,2017
Holger H. Hoos,University of British Columbia,ijcai,1,0.2,2017
Ian M. Mitchell,University of British Columbia,iros,1,0.111111111,2017
Ivan Beschastnikh,University of British Columbia,ijcai,1,0.2,2017
James J. Little,University of British Columbia,icra,1,0.5,2017
James J. Little,University of British Columbia,iros,1,0.166666667,2017
Kevin Leyton-Brown,University of British Columbia,aaai,2,0.666666667,2017
Kevin Leyton-Brown,University of British Columbia,icml,1,0.25,2017
Kevin Leyton-Brown,University of British Columbia,ijcai,1,0.333333333,2017
Laks V. S. Lakshmanan,University of British Columbia,icml,1,0.166666667,2017
Leonid Sigal,University of British Columbia,cvpr,1,0.333333333,2017
Margo I. Seltzer,University of British Columbia,icml,1,0.333333333,2017
Siamak Ravanbakhsh,University of British Columbia,aaai,1,0.2,2017
Siamak Ravanbakhsh,University of British Columbia,icml,1,0.333333333,2017
David Poole 0001,University of British Columbia,aaai,1,0.5,2018
Frank Wood,University of British Columbia,icml,2,0.342857143,2018
Holger H. Hoos,University of British Columbia,ijcai,1,0.166666667,2018
Ian M. Mitchell,University of British Columbia,icra,1,0.2,2018
James J. Little,University of British Columbia,iros,1,0.2,2018
Kevin Leyton-Brown,University of British Columbia,icml,1,0.25,2018
Kevin Leyton-Brown,University of British Columbia,ijcai,1,0.166666667,2018
Leonid Sigal,University of British Columbia,cvpr,2,0.416666667,2018
Michiel van de Panne,University of British Columbia,iros,2,0.4,2018
Siamak Ravanbakhsh,University of British Columbia,icml,1,0.25,2018
VerÃ?nica Becher,University of Buenos Aires,aaai,1,0.5,1993
NicolÃ¡s D'Ippolito,University of Buenos Aires,ijcai,1,0.5,2015
Pablo de CristÃ?foris,University of Buenos Aires,iros,1,0.2,2015
Pablo de CristÃ?foris,University of Buenos Aires,iros,1,0.2,2016
Jeffrey E. Boyd,University of Calgary,cvpr,1,0.5,1994
Philip W. L. Fong,University of Calgary,icml,1,1,1995
JÃ¶rg Denzinger,University of Calgary,ijcai,1,0.5,1999
Ken Barker,University of Calgary,aaai,1,0.125,2002
Ken Barker,University of Calgary,aaai,1,0.333333333,2006
Ken Barker,University of Calgary,aaai,1,0.066666667,2007
Reda Alhajj,University of Calgary,ijcai,1,0.333333333,2007
Sonny Chan,University of Calgary,iros,1,0.25,2010
Sonny Chan,University of Calgary,icra,1,0.333333333,2012
Reda Alhajj,University of Calgary,ijcai,1,0.333333333,2013
Zongpeng Li,University of Calgary,aaai,1,0.25,2017
Ruzena Bajcsy,University of California - Berkeley,ijcai,1,1,1973
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,1984
John F. Canny,University of California - Berkeley,icra,1,1,1985
Ruzena Bajcsy,University of California - Berkeley,ijcai,1,0.5,1985
Ronald S. Fearing,University of California - Berkeley,icra,2,1.25,1986
S. Shankar Sastry,University of California - Berkeley,icra,1,0.333333333,1986
Stuart J. Russell,University of California - Berkeley,aaai,1,1,1986
Kenneth Y. Goldberg,University of California - Berkeley,icra,1,0.5,1987
Ronald S. Fearing,University of California - Berkeley,icra,1,1,1987
S. Shankar Sastry,University of California - Berkeley,icra,2,0.75,1987
Stuart J. Russell,University of California - Berkeley,aaai,1,0.5,1987
Stuart J. Russell,University of California - Berkeley,ijcai,1,0.5,1987
James Demmel,University of California - Berkeley,icra,1,0.25,1988
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,1988
S. Shankar Sastry,University of California - Berkeley,icra,2,0.666666667,1988
Trevor Darrell,University of California - Berkeley,cvpr,1,0.5,1988
James Demmel,University of California - Berkeley,icra,1,0.5,1989
John F. Canny,University of California - Berkeley,icra,3,1.833333333,1989
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,1989
S. Shankar Sastry,University of California - Berkeley,icra,3,1.166666667,1989
Stuart J. Russell,University of California - Berkeley,ijcai,2,1.5,1989
Trevor Darrell,University of California - Berkeley,cvpr,1,0.25,1989
John F. Canny,University of California - Berkeley,icra,4,1.75,1990
Kenneth Y. Goldberg,University of California - Berkeley,icra,1,0.5,1990
Kristofer S. J. Pister,University of California - Berkeley,icra,1,0.25,1990
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,1990
S. Shankar Sastry,University of California - Berkeley,icra,1,0.25,1990
John F. Canny,University of California - Berkeley,icra,1,0.5,1991
Kenneth Y. Goldberg,University of California - Berkeley,icra,1,0.333333333,1991
Ronald S. Fearing,University of California - Berkeley,iros,1,0.5,1991
Ruzena Bajcsy,University of California - Berkeley,icra,1,0.5,1991
Ruzena Bajcsy,University of California - Berkeley,iros,1,0.5,1991
Stuart J. Russell,University of California - Berkeley,ijcai,1,0.5,1991
John F. Canny,University of California - Berkeley,icra,3,1.5,1992
Kenneth Y. Goldberg,University of California - Berkeley,icra,2,0.833333333,1992
Kenneth Y. Goldberg,University of California - Berkeley,iros,1,0.5,1992
Kristofer S. J. Pister,University of California - Berkeley,icra,1,0.25,1992
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,1992
Ruzena Bajcsy,University of California - Berkeley,icra,4,2,1992
S. Shankar Sastry,University of California - Berkeley,icra,4,0.983333333,1992
Stuart J. Russell,University of California - Berkeley,aaai,1,0.5,1992
Armando Fox,University of California - Berkeley,icra,2,1,1993
John F. Canny,University of California - Berkeley,icra,1,0.333333333,1993
Kenneth Y. Goldberg,University of California - Berkeley,icra,1,0.5,1993
Michael I. Jordan,University of California - Berkeley,icml,1,0.5,1993
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,1993
Ronald S. Fearing,University of California - Berkeley,iros,1,0.5,1993
Ruzena Bajcsy,University of California - Berkeley,ijcai,1,0.5,1993
Stuart J. Russell,University of California - Berkeley,icml,1,0.333333333,1993
Stuart J. Russell,University of California - Berkeley,ijcai,3,1.333333333,1993
Trevor Darrell,University of California - Berkeley,cvpr,1,0.5,1993
Eric Paulos,University of California - Berkeley,icra,1,0.5,1994
John F. Canny,University of California - Berkeley,cvpr,1,0.5,1994
John F. Canny,University of California - Berkeley,icra,6,2.833333333,1994
Kenneth Y. Goldberg,University of California - Berkeley,icra,4,1.583333333,1994
Kristofer S. J. Pister,University of California - Berkeley,icra,1,0.5,1994
Michael I. Jordan,University of California - Berkeley,icml,2,1.333333333,1994
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,1994
Ruzena Bajcsy,University of California - Berkeley,cvpr,1,0.083333333,1994
Stuart J. Russell,University of California - Berkeley,aaai,2,0.642857143,1994
Alberto L. Sangiovanni-Vincentelli,University of California - Berkeley,icml,1,0.5,1995
John F. Canny,University of California - Berkeley,icra,1,0.5,1995
Kenneth Y. Goldberg,University of California - Berkeley,icra,3,0.833333333,1995
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,1995
Ruzena Bajcsy,University of California - Berkeley,icra,1,0.5,1995
Stuart J. Russell,University of California - Berkeley,ijcai,3,1,1995
Eric Paulos,University of California - Berkeley,icra,1,0.5,1996
John F. Canny,University of California - Berkeley,icra,4,1.642857143,1996
Kenneth Y. Goldberg,University of California - Berkeley,icra,3,0.892857143,1996
Marti A. Hearst,University of California - Berkeley,icml,1,0.333333333,1996
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,1996
Trevor Darrell,University of California - Berkeley,cvpr,1,0.333333333,1996
Claire J. Tomlin,University of California - Berkeley,iros,1,0.25,1997
John F. Canny,University of California - Berkeley,icra,2,0.833333333,1997
John F. Canny,University of California - Berkeley,iros,1,0.333333333,1997
Kenneth Y. Goldberg,University of California - Berkeley,icra,2,0.833333333,1997
Kenneth Y. Goldberg,University of California - Berkeley,iros,1,0.333333333,1997
Ronald S. Fearing,University of California - Berkeley,icra,1,0.333333333,1997
Ruzena Bajcsy,University of California - Berkeley,cvpr,1,0.5,1997
Ruzena Bajcsy,University of California - Berkeley,icra,1,0.333333333,1997
Ruzena Bajcsy,University of California - Berkeley,ijcai,1,0.333333333,1997
S. Shankar Sastry,University of California - Berkeley,iros,1,0.25,1997
Stuart J. Russell,University of California - Berkeley,ijcai,1,0.5,1997
Eric Paulos,University of California - Berkeley,icra,1,0.5,1998
John F. Canny,University of California - Berkeley,icra,3,1.5,1998
Kenneth Y. Goldberg,University of California - Berkeley,icra,1,0.2,1998
Kenneth Y. Goldberg,University of California - Berkeley,iros,1,0.5,1998
Stuart J. Russell,University of California - Berkeley,aaai,2,0.833333333,1998
Trevor Darrell,University of California - Berkeley,cvpr,2,1.25,1998
Kenneth Y. Goldberg,University of California - Berkeley,icra,2,0.366666667,1999
Marti A. Hearst,University of California - Berkeley,aaai,1,0.333333333,1999
Ruzena Bajcsy,University of California - Berkeley,cvpr,1,0.333333333,1999
Stuart J. Russell,University of California - Berkeley,icml,1,0.333333333,1999
Stuart J. Russell,University of California - Berkeley,ijcai,2,0.75,1999
Trevor Darrell,University of California - Berkeley,cvpr,2,0.75,1999
John F. Canny,University of California - Berkeley,icra,1,0.5,2000
Jose M. Carmena,University of California - Berkeley,iros,1,0.5,2000
Kenneth Y. Goldberg,University of California - Berkeley,icra,2,0.325,2000
Peter L. Bartlett,University of California - Berkeley,icml,1,0.5,2000
Ronald S. Fearing,University of California - Berkeley,icra,3,0.75,2000
Ruzena Bajcsy,University of California - Berkeley,cvpr,1,0.5,2000
Stuart J. Russell,University of California - Berkeley,icml,1,0.5,2000
Trevor Darrell,University of California - Berkeley,cvpr,1,0.25,2000
Avideh Zakhor,University of California - Berkeley,cvpr,1,0.5,2001
John F. Canny,University of California - Berkeley,icra,1,0.5,2001
John F. Canny,University of California - Berkeley,iros,1,0.333333333,2001
Kenneth Y. Goldberg,University of California - Berkeley,icra,2,0.75,2001
Kenneth Y. Goldberg,University of California - Berkeley,iros,2,0.833333333,2001
Michael I. Jordan,University of California - Berkeley,icml,2,0.833333333,2001
Michael I. Jordan,University of California - Berkeley,ijcai,1,0.333333333,2001
Richard M. Karp,University of California - Berkeley,icml,1,0.333333333,2001
Ronald S. Fearing,University of California - Berkeley,icra,2,0.342857143,2001
Ronald S. Fearing,University of California - Berkeley,iros,2,1,2001
S. Shankar Sastry,University of California - Berkeley,icra,4,1.083333333,2001
Stuart J. Russell,University of California - Berkeley,ijcai,1,0.5,2001
Trevor Darrell,University of California - Berkeley,cvpr,1,0.333333333,2001
Dan Klein,University of California - Berkeley,icml,2,0.666666667,2002
Eric Paulos,University of California - Berkeley,icra,1,0.1,2002
Jose M. Carmena,University of California - Berkeley,iros,1,0.5,2002
Kenneth Y. Goldberg,University of California - Berkeley,icra,4,1.1,2002
Laurent El Ghaoui,University of California - Berkeley,icml,1,0.2,2002
Michael I. Jordan,University of California - Berkeley,icml,1,0.2,2002
Peter L. Bartlett,University of California - Berkeley,icml,1,0.2,2002
Ronald S. Fearing,University of California - Berkeley,icra,3,0.833333333,2002
S. Shankar Sastry,University of California - Berkeley,icra,2,0.533333333,2002
Stuart J. Russell,University of California - Berkeley,aaai,1,0.5,2002
Trevor Darrell,University of California - Berkeley,iros,1,0.5,2002
Avideh Zakhor,University of California - Berkeley,cvpr,1,0.5,2003
Bin Yu 0001,University of California - Berkeley,icml,1,0.5,2003
Dan Klein,University of California - Berkeley,ijcai,2,0.833333333,2003
Kenneth Y. Goldberg,University of California - Berkeley,icra,2,0.4,2003
Kenneth Y. Goldberg,University of California - Berkeley,iros,3,1.033333333,2003
Kristofer S. J. Pister,University of California - Berkeley,iros,1,0.5,2003
Ronald S. Fearing,University of California - Berkeley,icra,4,1.333333333,2003
Ronald S. Fearing,University of California - Berkeley,iros,3,1.033333333,2003
Ruzena Bajcsy,University of California - Berkeley,icra,1,0.5,2003
S. Shankar Sastry,University of California - Berkeley,cvpr,2,0.833333333,2003
S. Shankar Sastry,University of California - Berkeley,icra,4,1.333333333,2003
S. Shankar Sastry,University of California - Berkeley,iros,1,0.25,2003
Stuart J. Russell,University of California - Berkeley,icml,1,0.5,2003
Stuart J. Russell,University of California - Berkeley,ijcai,1,0.5,2003
Trevor Darrell,University of California - Berkeley,cvpr,2,0.666666667,2003
Alexei A. Efros,University of California - Berkeley,cvpr,1,0.25,2004
Kenneth Y. Goldberg,University of California - Berkeley,icra,3,1,2004
Martin J. Wainwright,University of California - Berkeley,icml,1,0.333333333,2004
Michael I. Jordan,University of California - Berkeley,icml,4,1.5,2004
Pieter Abbeel,University of California - Berkeley,icml,1,0.5,2004
Trevor Darrell,University of California - Berkeley,cvpr,3,1.166666667,2004
Benjamin Recht,University of California - Berkeley,cvpr,1,0.333333333,2005
Claire J. Tomlin,University of California - Berkeley,iros,1,0.25,2005
James F. O'Brien,University of California - Berkeley,cvpr,1,0.333333333,2005
Kenneth Y. Goldberg,University of California - Berkeley,icra,1,0.333333333,2005
Kenneth Y. Goldberg,University of California - Berkeley,iros,1,0.2,2005
Michael I. Jordan,University of California - Berkeley,icml,1,0.5,2005
Pieter Abbeel,University of California - Berkeley,icml,1,0.5,2005
Ronald S. Fearing,University of California - Berkeley,icra,4,1.416666667,2005
S. Shankar Sastry,University of California - Berkeley,cvpr,2,0.45,2005
S. Shankar Sastry,University of California - Berkeley,icra,2,0.583333333,2005
Stuart J. Russell,University of California - Berkeley,ijcai,3,0.916666667,2005
Trevor Darrell,University of California - Berkeley,cvpr,5,1.866666667,2005
Alexei A. Efros,University of California - Berkeley,cvpr,2,0.533333333,2006
Alexei A. Efros,University of California - Berkeley,iros,1,0.25,2006
Kenneth Y. Goldberg,University of California - Berkeley,icra,3,1,2006
Laurent El Ghaoui,University of California - Berkeley,icml,1,0.25,2006
Michael I. Jordan,University of California - Berkeley,icml,3,0.783333333,2006
Pieter Abbeel,University of California - Berkeley,aaai,1,0.25,2006
Pieter Abbeel,University of California - Berkeley,icml,1,0.333333333,2006
Ronald S. Fearing,University of California - Berkeley,icra,2,0.416666667,2006
Ronald S. Fearing,University of California - Berkeley,iros,1,0.25,2006
S. Shankar Sastry,University of California - Berkeley,icra,1,0.25,2006
Trevor Darrell,University of California - Berkeley,cvpr,3,0.95,2006
Alexei A. Efros,University of California - Berkeley,aaai,1,0.5,2007
Joseph M. Hellerstein,University of California - Berkeley,aaai,1,0.25,2007
Kenneth Y. Goldberg,University of California - Berkeley,iros,1,0.2,2007
Kristofer S. J. Pister,University of California - Berkeley,icra,1,0.5,2007
Laurent El Ghaoui,University of California - Berkeley,icml,1,0.333333333,2007
Michael I. Jordan,University of California - Berkeley,icml,2,0.666666667,2007
Peter L. Bartlett,University of California - Berkeley,icml,1,0.333333333,2007
Ronald S. Fearing,University of California - Berkeley,icra,1,0.5,2007
Ronald S. Fearing,University of California - Berkeley,iros,2,0.833333333,2007
S. Shankar Sastry,University of California - Berkeley,icra,1,0.25,2007
S. Shankar Sastry,University of California - Berkeley,iros,2,0.7,2007
Trevor Darrell,University of California - Berkeley,cvpr,3,1.166666667,2007
Trevor Darrell,University of California - Berkeley,icml,1,0.5,2007
Alexei A. Efros,University of California - Berkeley,cvpr,4,1.533333333,2008
Avideh Zakhor,University of California - Berkeley,cvpr,1,0.333333333,2008
Bin Yu 0001,University of California - Berkeley,icml,1,0.333333333,2008
Dan Klein,University of California - Berkeley,icml,2,0.666666667,2008
Kenneth Y. Goldberg,University of California - Berkeley,icra,1,0.25,2008
Kurt Keutzer,University of California - Berkeley,icml,1,0.333333333,2008
Martin J. Wainwright,University of California - Berkeley,icml,1,0.333333333,2008
Michael I. Jordan,University of California - Berkeley,icml,2,0.75,2008
Pieter Abbeel,University of California - Berkeley,icml,1,0.333333333,2008
Pieter Abbeel,University of California - Berkeley,iros,1,0.25,2008
